-6.50164
-6.49911
-6.75306
-7.12521
-7.829
-7.84756
-7.9977
-8.16785
-6.54215
-6.48966
-6.6351
-6.13035
-7.02092
-8.13962
-7.19722
-7.73069
-8.1581
-7.99829
-7.39874
-6.52115
