-5.83
-5.66958
-5.19527
-6.33253
-6.29171
-6.12993
-5.86596
-4.98729
-6.33991
-5.37904
-5.60662
-6.49946
-5.74939
-5.52382
-5.84778
-6.10528
-6.0449
-6.79797
-6.50532
-6.41021
