0.658232
0.655663
0.661731
0.686074
0.659251
0.647772
0.661622
0.661117
0.664052
0.651636
0.660912
0.656902
0.657187
0.656554
0.658248
0.656569
0.655385
0.655702
0.657055
0.657565
