5.42358
3.18046
3.90664
5.60476
5.01166
4.18262
3.85005
3.90134
3.39575
2.83882
5.63949
4.8066
5.30788
4.41135
3.64881
6.02339
6.51779
5.10507
3.82916
5.64697
