4.86221
4.88127
5.48808
5.62981
6.02073
7.09299
7.57424
9.22887
9.76297
9.76969
9.76971
9.74666
8.9604
7.66403
7.01194
6.37321
5.86212
5.53788
5.24316
4.81675
